	('B cells', 'Broad Cell Type: B cells')	('Dendritic cells', 'Broad Cell Type: Dendritic cells')	('Eosinophils', 'Broad Cell Type: Eosinophils')	('Mast cells', 'Broad Cell Type: Mast cells')	('Monocytes and Macrophages', 'Broad Cell Type: Monocytes and Macrophages')	('NK cells', 'Broad Cell Type: NK cells')	('PMNs', 'Broad Cell Type: PMNs')	('Plasma cells', 'Broad Cell Type: Plasma cells')	('T cells', 'Broad Cell Type: T cells')
SCN9A_4668	-0.6882967214989288	2.284807468175832	-0.4823922232685636	0.8679955987029582	0.22862645766308548	-0.6198628692320286	-0.5330393033603665	-0.6697060274176124	-0.388132379764375
SEC31B_19848	-0.8686618814188517	-1.1125327905488716	0.3719720467604837	0.7783725322828687	0.3778659764538331	-0.03478564662210459	-1.0459390394681694	-0.4267447286534254	1.960453531214235
SELL_2274	1.0958127938746036	-0.9007118820610944	-0.2922310954782602	-0.8600903467604143	-0.5114001856927933	-0.15139430549660746	1.9799284375452808	-0.8483211937036568	0.4884077777729421
SERGEF_17394	-0.8743524693280914	-0.7285979740483766	-0.6736297337360753	0.9114060732047654	0.9497065245191435	0.5101379189249667	-0.7715086648728181	-0.9718767666563677	1.648715091992854
SH2D1A_14142	-0.48817662324166067	-0.49682123935389144	-0.4848771514430993	-0.47869064182079674	-0.5065546811596474	1.232572157823557	-0.46413997118914113	-0.5051524056452589	2.191840556029939
SIGLEC1_29381	-0.4197076842645863	1.1704826367428895	-0.5082566713148873	-0.46334788909829494	2.2256561608316736	-0.5454625602336088	-0.3716160299657135	-0.5400853921376917	-0.5476625705597812
SIK1_33542	1.3477173356527794	-0.6844818434448718	0.14865076515004078	-0.6743351647170598	-0.6439470707646393	-0.6140368453375605	-0.5956870717261135	2.002444435581133	-0.2863245403937087
SIRPG_29339	-0.2662435803336295	-0.3642998802105409	-0.3091974462089137	-0.4476377225497675	-0.3760145709038002	-0.31732986681363595	-0.21269865506614874	-0.3670922708696179	2.6605139929560546
SIT1_16041	1.1040668703719367	-0.37699804466596054	-0.6567212882388214	-0.6782281931577249	-0.6225963873192035	-0.5992332813357321	-0.3071047749178715	-0.07693584291145247	2.21375094217483
SKA1_29045	-0.5753117116135158	-0.5778199673779985	-0.5023442711922018	0.3634600140569512	-0.4112489822912177	0.5846425678340591	-0.6551198495743279	-0.6026745017715085	2.376416701929761
SKAP1_27945	0.09220831886657771	-0.842661708913336	-0.5135223461151495	-0.4617910947328553	-0.8672239156166874	1.027860398039169	-0.5786006079324723	-0.015176026807956142	2.158906983212709
SLAMF1_2141	0.012765325074335733	-0.29894112431095143	-0.6912826803069648	-0.9341242697614064	2.060070440663124	-0.9215336725553525	-0.6611793827378162	0.6922384820846132	0.7419868818504196
SLAMF8_2110	-0.4852723460116479	2.09753066636276	-0.5470184254447344	-0.18978460242780404	1.3404128473604635	-0.508791298772549	-0.5302443975747224	-0.6030260216591325	-0.5738064218326334
SLC12A1_24426	2.5189904057738146	-0.6675642849709013	0.4035825243871747	-0.21693077610279915	-0.6086773824128995	-0.5959482943852104	-0.38014861511204845	-0.3411286069524028	-0.1121749702247262
SLC12A8_6428	-0.5741822431237643	-0.3432521196407744	0.040350883976931665	2.5662381790791113	0.1951149612319996	-0.5352704863361825	-0.5411568189712466	-0.3001269879144098	-0.5077153683016642
SLC15A3_17840	-0.5886049215806846	1.751140043624601	-0.637753070651266	-0.4306640971716967	1.653245348505658	-0.6436634004334769	0.17446385163570424	-0.643585670816273	-0.6345780831125655
SLC2A6_16853	-0.3620165160112439	1.1664208046750952	-0.6571770320514337	0.12537716580225552	2.143211991237652	-0.532716949979823	-0.6605080623858672	-0.6148104899853583	-0.6077809113012764
SLC7A10_31126	0.4945061612162603	-0.38923722272186484	-0.7034733095292609	-0.8475285894544349	-0.6331241252091656	-0.8946713001087726	-0.22737571771982013	1.5141314758639464	1.6867726276631134
SLCO5A1_15088	-0.18921072324582722	2.389654959553386	-0.68785765585826	-0.7379175026865835	0.732239369318288	-0.4972576720098407	-0.08276332302021303	-0.37336472563613976	-0.5535227264148083
SMPD3_26328	-0.37908328555314014	-0.5065499830847141	2.6196530915724465	-0.5358237686787665	-0.45480607616595636	-0.34777883865693954	-0.11164329424592051	0.0443380631592766	-0.32830590834628604
SMPDL3B_595	-0.3737681192224358	-0.3520994875362669	2.6659035578176105	-0.3307290480292655	-0.3436010104299943	-0.34375010651957805	-0.303891751904194	-0.2963375500319516	-0.321726484143924
SOCS1_25516	-0.7499373533414777	0.030870926615160423	-0.6592545654534598	-0.6498741852914298	1.854383886079979	1.3786980458670106	-0.7306217461316781	-0.7820491168536401	0.30778410850953547
SP140_5240	2.154699777303791	-0.7223977611466987	0.259099148337874	-0.9214217328236153	-0.8141217687827853	-0.23303950140162386	-0.5800398692869155	0.9277588901800482	-0.07053718238007177
SPAG4_29734	-0.35035300183833445	-0.34160725670597103	-0.32397891978910187	-0.3059483366522994	-0.34999844460323865	-0.3429591357544065	-0.34856155475574513	2.6662116606203714	-0.30280501052127456
SPIB_31810	2.65839811027966	-0.39824241393642257	-0.3753745804780129	-0.3814972263539041	-0.15851676871772422	-0.36926189012387123	-0.2496429777973828	-0.34511643137428655	-0.38074582149805525
SPOCK2_19514	0.6996037130280396	-0.6857289816832616	-0.4030676843156894	-0.7078374013759186	-0.7322857632988202	0.07542877816774841	-0.20889592640859192	-0.40875306119341925	2.371536327079913
SSX1_13653	-0.9866672283214262	0.21788425063381978	1.7091223229160006	0.32915072566630155	-0.40143230033526434	-1.0508208715833975	-0.18474668754678256	-0.9525856053385038	1.3200953939092541
ST3GAL6_6213	-0.7592275221002325	0.7218052560350867	2.155092384363151	0.53307850732749	-0.32246236161116165	-0.8122686854196437	0.03610316703143195	-0.7293183853140661	-0.8228023603120551
ST6GALNAC4_16715	-0.16528134957451757	-0.30490111551556337	-0.5157344430096471	-0.5369866998291576	-0.2251247124090171	-0.35675276103356657	-0.44034604372408614	2.635407336688078	-0.09028021159252399
ST8SIA1_20548	-0.2457508495429791	-0.4710139196353357	-0.5049094933046836	0.6042155259670096	-0.4883255230031332	-0.4721963233679874	-0.43905870080931364	-0.47628925936562777	2.493328543062051
STAP1_7642	1.6951188965052872	-0.7510292182796952	-0.06450528307544237	1.6686284888674197	-0.7219287938754276	-0.4907345646511781	-0.7837496923239037	0.07448442244081503	-0.6262842556078757
STEAP4_12541	-0.3916016889293266	-0.31500884693518694	-0.31991371250738826	-0.2692108668276916	-0.2565255380242925	-0.3660963879538798	2.663590989077495	-0.38608131081473146	-0.3591526370849988
STXBP6_22974	-0.34473494466989335	-0.3720338689192478	-0.3401468901742036	2.6604981006881303	-0.3458246076126197	-0.39755492205152226	-0.35712269180825584	-0.1591481403192404	-0.34393203513314763
TBX21_27923	-0.22773040395044764	-0.5019883947699668	-0.4753387602535419	-0.5597021821296679	-0.4240578704955062	2.6154609890970137	-0.2118293528626846	-0.29251181318866004	0.07769778855346203
TCF7_9514	-0.374843940790827	-0.43526820265797117	0.051496407924823094	-0.4617303361311899	-0.37695648916092245	-0.14931819711143918	-0.42210884902020523	-0.45834786830240903	2.627077475250141
TCL1A_23680	2.661107925497477	-0.37189736447089	-0.29842830803358655	-0.3885558092419904	-0.3686449216393954	-0.37892656738091457	-0.2974802275320982	-0.18649734943363178	-0.3706773777649705
TEC_7542	-0.6169424760974217	-0.4504245912983797	1.108675275561658	2.199933258468002	0.05416563840446807	-0.4393565616142014	-0.5751575550425463	-0.656488919238643	-0.6244040691429352
TEP1_22683	-0.470957140439072	-0.09110246751357473	-0.617677971788596	-0.5866176310498581	0.4319077447311245	2.4790500855992557	-0.5299355306355857	-0.6553854671601376	0.04071837825644354
TGM5_24350	-0.4199656142923057	-0.41036433869275474	-0.05420374582180135	-0.10881631123429139	-0.3640466806289917	-0.45097858414926234	-0.3490393770646494	2.6368298838346433	-0.4794152319505873
TLR2_8266	-0.6215055750963961	-0.21908303296179404	-0.6101569492393513	-0.06234814398999081	1.0886232978242665	-0.5990775671748817	2.220187647069703	-0.6116162505951089	-0.5850234258364455
TLR7_13431	-0.18234316710329043	-0.3554925205492323	0.31759938614341493	-0.47364971225852653	2.5733717840987405	-0.5154255257324992	-0.5230211281823124	-0.41650039942613204	-0.42453871699016277
TLR8_13433	-0.6131393807645414	0.2744326651551722	-0.6128083673380577	-0.6026425772180444	1.447382419827444	-0.6148680064361789	1.9065716008996798	-0.595036624262839	-0.5898917298626338
TMEM156_7470	1.263831800485423	-0.7705752328169538	0.19893861367294238	-0.7726700560349232	-0.7890300692195064	-0.3502758346063353	-0.6801456075315182	1.9891040903669521	-0.08917770431607872
TMEM255A_14114	-0.33679939803711045	2.609471421899431	-0.5012450887629502	-0.42147262023283344	0.2050371059013736	-0.3838236865542473	-0.39257620313429303	-0.35963133735546937	-0.4189601937239011
TNFAIP6_4581	-0.6856517366881	1.3821908140345198	-0.7149948339638296	-0.19894352979256483	1.618351321057371	-0.7481422486760496	0.8617495405058797	-0.7450518457712161	-0.7695074807060093
TNFRSF10C_14684	-0.36743699402576085	-0.356049230638843	-0.17077968013921205	-0.3330592083217604	-0.31736203447506706	-0.3736963639695976	2.6611776779147385	-0.37448024768219024	-0.36831391866230734
TNFRSF11A_29147	-0.518165134616273	2.5269923868432294	-0.7125133235609553	-0.44076152085004894	0.08963449082687633	-0.2755152109753217	-0.33986158026840557	-0.6065113234422496	0.2767012160431475
TNFRSF13B_27166	1.3673267581447424	-0.6209921226035927	-0.3458039713014442	-0.6241664420681745	-0.5893756593432429	-0.5715186036480003	-0.22030369072075398	2.0723274206758733	-0.46749368913540684
TNFRSF17_25538	-0.29156255116844737	-0.3386196041128919	-0.33592368786200605	-0.34140881811434903	-0.33984316523757285	-0.3399199415114806	-0.34044862876471843	2.666331839618646	-0.33860544284718014
TNFRSF4_44	-0.9284020498013273	1.5311507792832972	-0.9007631320211181	-0.3952209708628146	0.3436909669756232	0.23897393276483503	-0.8925457911847526	-0.582665543329183	1.5857818081754398
TNFSF14_30467	-0.6989561039111385	-0.6903453173111946	0.010753991642125683	-0.623221466213387	-0.08925828049713398	2.3137113855709597	0.8223332175561289	-0.6998121470234135	-0.34520527981294524
TNIP3_8045	-0.49873246642838787	-0.39138417949559445	-0.3370118357889844	-0.04957152439617529	2.498641164807269	-0.5679852027545437	-0.562094138227744	-0.5918549234668355	0.499993105750995
TPSAB1_25263	-0.29134967935141654	-0.35059110866364035	-0.29457437544106196	2.665017298877191	-0.3493383142328131	-0.3515472310542202	-0.2822538865812234	-0.3769954576950051	-0.36836724585781055
TRAC_22838	-0.2643755267673493	-0.3912288641799432	-0.24360333572639245	-0.4055283616746059	-0.4019958748515973	-0.2938325832551126	-0.26424263606799175	-0.3957998459940518	2.6606070285170436
TRAF4_27350	2.340889296424373	-0.7459838730930062	-0.2549001704191249	0.7660624181709037	-0.8380888966550382	-0.4494663314653982	-0.6033592575218548	-0.006782705256971463	-0.208370480183884
TRAT1_6268	-0.38461131284543226	-0.37416353406285713	-0.025753261848176185	-0.3447929960208973	-0.3988839046697979	-0.34736971217536666	-0.3934788399238992	-0.37934716226423104	2.6484007238106577
TRAV12-2_22759	-0.27019451451216464	-0.28768808611519736	-0.31818969814099796	-0.46374518494059047	-0.39051888842276766	-0.3704461363910828	-0.14459964146475038	-0.4096945342183997	2.655076684205951
TRAV13-1_22758	-0.08464372269853332	-0.41743502868126464	-0.45397230627781265	-0.29796963874452015	-0.47876802763885584	-0.4099549561024438	-0.12499296035928809	-0.3726984407579323	2.6404350812606507
TRAV13-2_22762	-0.19002405835598157	-0.3678248495451412	-0.35146627421365123	-0.6419155996682779	-0.46352251523435745	-0.414982673604195	0.0142889066462825	-0.20446473175205546	2.619911795727377
TRAV21_22773	-0.3038473775472204	-0.5692505447741064	0.17362501024299695	-0.38124607993763804	-0.5436774239753682	-0.49410863287290646	-0.3237439794113444	-0.1538859523861374	2.5961349806617253
TRAV8-6_22767	-0.37639735244810224	-0.37519467539079826	-0.3754953446551243	-0.3128559145872086	-0.3796546028116338	-0.44154235971873457	0.04494050996072592	-0.4218986344494362	2.638098374100312
TRAV9-2_22764	-0.2501029090517047	-0.46315571410925127	-0.12352779988398398	-0.48141603846585124	-0.47060338506139543	-0.423223020252099	0.008765426318084314	-0.42284651871897316	2.6261099592251744
TRBC1_13141	-0.31732604614187676	-0.4808859703727979	-0.37362124570215655	-0.5049548352110891	-0.4934049358370724	0.49631524818738676	-0.47709069424409367	-0.38101072372758077	2.5319792030492803
TRDC_22807	-0.43592245308848426	-0.4484624680469413	-0.4138554515841527	-0.39691209334343697	-0.4495762149049077	2.555346104774247	-0.4148693077843271	-0.43146338848691307	0.4357152724649156
TREM1_10856	-0.33249464442652604	-0.3530662587668711	-0.31328721018287103	-0.27356354103446057	-0.198225356858387	-0.42040949842499475	2.660710315736226	-0.37489129433272717	-0.39477251170938876
TREM2_10853	-0.5196305199726772	2.3967677829569896	-0.5183359359949453	-0.10891848192981893	0.80546262739734	-0.5198497980405666	-0.5110744584390677	-0.5155696588308014	-0.5088515571464521
TREML2_10854	-0.48547554944642474	-0.5281814708412363	0.9641123207335898	-0.41802146479121005	-0.5196252876754496	-0.36690253142302737	2.3426191027171956	-0.4945703290027273	-0.4939547902707093
TRIB2_3288	0.7918729639823301	-0.8234641436935541	-0.6598148690867036	1.185629655219404	-0.9575029856607807	0.516327387175073	-0.8710999399203503	-0.7260830919452824	1.544135023929865
TRPM4_31747	-0.6515631759648209	-0.03785369634727598	-0.2614599964501562	-0.4165597680450627	2.3889250382041762	-0.6360779751266714	-0.5704207235729171	0.7551124681726886	-0.5701021708699608
TRPM6_16225	-0.4098481503190513	-0.4894788883767447	2.465130562638329	-0.539960170570092	-0.5020386071457378	-0.49602388054587004	0.6788931164811683	-0.2657674199292753	-0.44090656223272545
TSHR_23532	-0.38252479274994566	-0.2821370534043237	-0.4174259507280497	-0.5046788456733099	-0.6360272896769275	-0.46077093724924356	-0.3885292930472539	2.5000106312265857	0.5720835313024679
TTC38_33057	-0.554009696630398	-0.3835746145103679	-0.3195208319973904	0.1472158698911158	-0.1651014455330921	2.6020768596982284	-0.5141932102123269	-0.5275313731579827	-0.28536155754778714
TXK_7541	-0.21845744174659767	-0.5277708160292169	-0.3125644255807391	-0.3377793432627133	-0.5126253731046879	2.598924788522655	-0.3624994914843581	-0.5240325578845055	0.19680466057016394
TYR_18417	-0.6479294181430398	-0.5817628032987386	-0.6685053396005618	0.3531700773104642	-0.5421599342462272	-0.22045887010980136	0.604797413426947	-0.6505649856106325	2.3534138602715893
UBASH3A_33518	-0.34608935874747904	-0.3659639428137185	-0.19198464314044736	-0.33186555000470325	-0.36026473227319655	-0.3594251885108534	-0.35033551277625324	-0.35682583186206007	2.662754760128712
UGT1A8_5292	2.2795930156548896	-0.6686157172290288	-0.5106031065207075	-0.7186831582465307	-0.6423434249838145	-0.6005088431557446	0.8839995258725057	-0.12154586694931543	0.09870757555774623
UGT2B17_7652	-0.21216347420305107	-0.3427614192986346	-0.3324549859647475	-0.36785534393766395	-0.3503792178497685	-0.3662122893482037	-0.3345461463513333	2.6636799526825397	-0.35730707572913767
UPK3A_33036	-0.38983100879981547	-0.5220890663995635	0.30242701951496404	-0.5075729381264205	2.5588785144179846	-0.6788632517495088	-0.1549923114031894	-0.23757295224595884	-0.37038400520849357
VILL_5689	-0.6413120408230607	-0.748928757330266	-0.7232569238233317	0.2202561662071866	0.4518151283243909	0.29219586694715066	-0.7503929303439695	-0.42847009039769907	2.3280935812395995
VNN1_11464	-0.560925465397135	-0.3141971720153691	-0.4237907785066022	-0.4567454993396304	1.0636558490979628	-0.487890237979454	2.2842360931531274	-0.5796123085810291	-0.5247304804318708
VNN2_11466	-0.3605467323962296	-0.37128574414117244	-0.3708077806441649	-0.35106534673089135	-0.21756473110917357	-0.31216993988950464	2.6634996189639355	-0.36403594790783167	-0.316023396144967
VNN3_11465	-0.3494015087006733	-0.3656733121500559	-0.2832117021609923	-0.33136966590512446	-0.27363421178895464	-0.34708674878236895	2.665066503133568	-0.378226433245476	-0.33646292039992276
VPREB3_32575	2.6540864956893473	-0.3733822737159267	-0.3939291001584726	-0.41264429002382536	-0.360994108048674	-0.36375633417718306	-0.32687741492133143	-0.08433328107042992	-0.33816969357350457
WNT5B_20208	-0.6130491407094448	1.4352666236581775	-0.5946803483176726	-0.47479466605860604	1.959412298049997	-0.681541286808553	-0.5251134324509608	0.11994384079627454	-0.6254438881592121
WNT7A_5546	-0.640062768855867	-0.34533952670950163	0.9498516878128931	-0.5099375327668227	-0.17212332816011144	-0.7444281328807045	-0.4074662769820003	-0.4457272634303074	2.3152331419724224
ZAP70_4167	-0.531422509995213	-0.524368227743375	-0.4065624391409946	-0.5184159505298508	-0.5202628964739985	1.8347816831761687	-0.4902495717545263	-0.5313427596305982	1.6878426720923874
ZBP1_30032	-0.6564439228378365	-0.8962362750291453	-0.0850087427706342	-0.877775813999074	-0.88724809601363	1.0109036264568585	0.7277033720182671	1.8961989175685396	-0.23209306539334407
ZBTB10_15172	-0.30467514618160896	2.2529754046943196	-0.14509969503364706	0.04365648787711488	-0.47516666902121857	-0.4026420831246548	-1.207312510680402	-0.564396476175842	0.8026606876459406
ZBTB32_31207	1.8771072762402676	-0.012131452634291471	0.5055368804393148	-0.9931004094665699	0.7231643969766147	-0.8541258902667245	-0.9196178282887485	-0.899249522205344	0.5724165492054831
ZFP36L2_3593	0.48335335964453774	-0.5569716744828758	-0.5936089112334573	-1.1931670420869829	-0.19137775025256132	0.02708479459663423	-0.13357693696874082	-0.20458888469074868	2.3628530454741954
ZNF135_32159	0.3707205617801913	-0.8262577552994932	1.420323170150365	-0.491846695943197	-0.6122035247226308	1.8031405598470205	-0.9082130274599041	-0.6812783995771291	-0.07438488877522308
ZNF165_10504	-0.338061977785199	-0.33980340532772874	2.6664713196479792	-0.33892344270001645	-0.33889965992629445	-0.33777922703094904	-0.3380963306805751	-0.30166112133854106	-0.3332461548586756
ZNF222_31525	-0.80613188538247	-0.3183769776697228	2.2099724515732886	1.05433145658459	-0.24332231951838781	-0.06075994894820138	-0.6425952572797692	-0.777671337447521	-0.41544618191180605
ZNF286A_27136	1.8828623008816603	-0.1866018842636683	-0.9377559883689689	-0.7004917270138611	-0.8674430868437512	0.15797010624933977	1.3824226918136067	-0.5825949470843367	-0.1483674653700218
ZNF324_32185	-0.6552381204055643	-0.7073720914514119	-0.273124402391231	-0.16400678857434034	0.3789543749922981	0.07564782251238589	-0.2678705913556028	-0.8437691087225251	2.4567789053959923
ZNF442_30682	-0.934658128174644	2.119419928450208	0.21461999709857482	0.2780037022385131	0.07559441742842762	-0.31995578021373394	-0.9896704005602506	-1.0357132807090736	0.5923595444419808
